sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0270	1	Plate1	HY3LMDSX2	ILLUMINA	3	21N0211	s0270-21N0211-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s21N0211/s21N0211_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s21N0211/s21N0211_2.fq.gz	1144965.036	1219999.383
s0271	1	Plate1	HY3LMDSX2	ILLUMINA	3	21N0212	s0271-21N0212-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s21N0212/s21N0212_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s21N0212/s21N0212_2.fq.gz	1359399.747	1435474.999
s0272	1	Plate1	HY3LMDSX2	ILLUMINA	3	21N0213	s0272-21N0213-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s21N0213/s21N0213_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s21N0213/s21N0213_2.fq.gz	1370786.617	1441151.104
s0273	1	Plate1	HY3LMDSX2	ILLUMINA	3	21N0214	s0273-21N0214-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s21N0214/s21N0214_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s21N0214/s21N0214_2.fq.gz	1096210.24	1162692.947
s0274	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02799	s0274-21N02799-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02799_S62_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02799_S62_L001_R2_001.fastq.gz	99648.321	98258.727
s0274	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02799	s0274-21N02799-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02799_S62_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02799_S62_L002_R2_001.fastq.gz	97517.272	96104.902
s0274	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02799	s0274-21N02799-Plate3	data/YEWA_redo_Novoseq_01032023/21N02799_S263_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02799_S263_L003_R2_001.fastq.gz	1298017.98	1340977.573
s0275	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02800	s0275-21N02800-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02800_S63_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02800_S63_L001_R2_001.fastq.gz	86536.431	88772.826
s0275	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02800	s0275-21N02800-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02800_S63_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02800_S63_L002_R2_001.fastq.gz	85077.271	87351.326
s0275	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02800	s0275-21N02800-Plate3	data/YEWA_redo_Novoseq_01032023/21N02800_S264_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02800_S264_L003_R2_001.fastq.gz	1285836.825	1357399.915
s0276	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02801	s0276-21N02801-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02801_S64_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02801_S64_L001_R2_001.fastq.gz	475039.08	489518.128
s0276	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02801	s0276-21N02801-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02801_S64_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02801_S64_L002_R2_001.fastq.gz	469851.589	484774.624
s0276	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02801	s0276-21N02801-Plate3	data/YEWA_redo_Novoseq_01032023/21N02801_S265_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02801_S265_L003_R2_001.fastq.gz	1332634.472	1368721.637
s0277	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02802	s0277-21N02802-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02802_S65_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02802_S65_L001_R2_001.fastq.gz	136346.113	137765.282
s0277	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02802	s0277-21N02802-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02802_S65_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02802_S65_L002_R2_001.fastq.gz	135052.287	136486.413
s0277	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02802	s0277-21N02802-Plate3	data/YEWA_redo_Novoseq_01032023/21N02802_S266_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02802_S266_L003_R2_001.fastq.gz	1366380.499	1433198.122
s0278	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02803	s0278-21N02803-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02803_S66_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02803_S66_L001_R2_001.fastq.gz	996152.115	1017136.472
s0278	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02803	s0278-21N02803-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02803_S66_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02803_S66_L002_R2_001.fastq.gz	991268.731	1012803.336
s0278	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02803	s0278-21N02803-Plate3	data/YEWA_redo_Novoseq_01032023/21N02803_S267_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02803_S267_L003_R2_001.fastq.gz	1197532.844	1248149.701
s0279	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02804	s0279-21N02804-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02804_S67_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02804_S67_L001_R2_001.fastq.gz	452907.6	462675.106
s0279	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02804	s0279-21N02804-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02804_S67_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02804_S67_L002_R2_001.fastq.gz	444232.413	454452.618
s0279	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02804	s0279-21N02804-Plate3	data/YEWA_redo_Novoseq_01032023/21N02804_S268_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02804_S268_L003_R2_001.fastq.gz	1358281.199	1417939.768
s0280	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02805	s0280-21N02805-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02805_S68_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02805_S68_L001_R2_001.fastq.gz	102050.307	103446.323
s0280	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02805	s0280-21N02805-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02805_S68_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02805_S68_L002_R2_001.fastq.gz	102028.669	103483.59
s0280	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02805	s0280-21N02805-Plate3	data/YEWA_redo_Novoseq_01032023/21N02805_S269_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02805_S269_L003_R2_001.fastq.gz	1205233.105	1253385.935
s0281	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02806	s0281-21N02806-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02806_S69_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02806_S69_L001_R2_001.fastq.gz	106238.476	115802.621
s0281	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02806	s0281-21N02806-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02806_S69_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02806_S69_L002_R2_001.fastq.gz	107655.742	117613.769
s0281	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02806	s0281-21N02806-Plate3	data/YEWA_redo_Novoseq_01032023/21N02806_S270_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02806_S270_L003_R2_001.fastq.gz	1439242.328	1512185.57
s0282	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02807	s0282-21N02807-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02807_S70_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02807_S70_L001_R2_001.fastq.gz	108568.929	114577.494
s0282	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02807	s0282-21N02807-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02807_S70_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02807_S70_L002_R2_001.fastq.gz	109722.565	115878.557
s0282	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02807	s0282-21N02807-Plate3	data/YEWA_redo_Novoseq_01032023/21N02807_S271_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02807_S271_L003_R2_001.fastq.gz	1292172.004	1350832.897
s0283	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02808	s0283-21N02808-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02808_S71_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02808_S71_L001_R2_001.fastq.gz	109337.703	109641.584
s0283	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02808	s0283-21N02808-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02808_S71_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02808_S71_L002_R2_001.fastq.gz	110158.079	110360.396
s0283	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02808	s0283-21N02808-Plate3	data/YEWA_redo_Novoseq_01032023/21N02808_S272_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02808_S272_L003_R2_001.fastq.gz	1467592.546	1528864.768
s0284	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02809	s0284-21N02809-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02809_S72_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02809_S72_L001_R2_001.fastq.gz	132678.322	138751.702
s0284	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02809	s0284-21N02809-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02809_S72_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02809_S72_L002_R2_001.fastq.gz	133185.48	139351.318
s0284	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02809	s0284-21N02809-Plate3	data/YEWA_redo_Novoseq_01032023/21N02809_S273_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02809_S273_L003_R2_001.fastq.gz	1371327.2	1424827.011
s0285	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02810	s0285-21N02810-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02810_S73_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02810_S73_L001_R2_001.fastq.gz	133789.879	142523.495
s0285	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02810	s0285-21N02810-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02810_S73_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02810_S73_L002_R2_001.fastq.gz	134693.413	143724.133
s0285	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02810	s0285-21N02810-Plate3	data/YEWA_redo_Novoseq_01032023/21N02810_S274_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02810_S274_L003_R2_001.fastq.gz	1278879.883	1314829.73
s0286	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02811	s0286-21N02811-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02811_S74_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02811_S74_L001_R2_001.fastq.gz	133405.889	138401.955
s0286	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02811	s0286-21N02811-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02811_S74_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02811_S74_L002_R2_001.fastq.gz	134327.308	139515.834
s0286	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02811	s0286-21N02811-Plate3	data/YEWA_redo_Novoseq_01032023/21N02811_S275_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02811_S275_L003_R2_001.fastq.gz	1482439.845	1526744.95
s0287	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02812	s0287-21N02812-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02812_S75_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02812_S75_L001_R2_001.fastq.gz	132007.506	142322.811
s0287	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02812	s0287-21N02812-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02812_S75_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02812_S75_L002_R2_001.fastq.gz	133775.174	144464.671
s0287	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02812	s0287-21N02812-Plate3	data/YEWA_redo_Novoseq_01032023/21N02812_S276_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02812_S276_L003_R2_001.fastq.gz	1320642.105	1390861.377
s0288	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02813	s0288-21N02813-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02813_S76_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02813_S76_L001_R2_001.fastq.gz	149521.39	156237.547
s0288	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02813	s0288-21N02813-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02813_S76_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02813_S76_L002_R2_001.fastq.gz	151699.136	158573.376
s0288	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02813	s0288-21N02813-Plate3	data/YEWA_redo_Novoseq_01032023/21N02813_S277_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02813_S277_L003_R2_001.fastq.gz	1485531.262	1504001.412
s0289	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02814	s0289-21N02814-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02814_S77_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02814_S77_L001_R2_001.fastq.gz	126115.071	129387.494
s0289	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02814	s0289-21N02814-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02814_S77_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02814_S77_L002_R2_001.fastq.gz	127317.002	130632.582
s0289	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02814	s0289-21N02814-Plate3	data/YEWA_redo_Novoseq_01032023/21N02814_S278_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02814_S278_L003_R2_001.fastq.gz	1301850.33	1332613.391
s0290	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02815	s0290-21N02815-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02815_S78_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02815_S78_L001_R2_001.fastq.gz	456517.599	470660.288
s0290	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02815	s0290-21N02815-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02815_S78_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02815_S78_L002_R2_001.fastq.gz	448495.332	463214.105
s0290	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02815	s0290-21N02815-Plate3	data/YEWA_redo_Novoseq_01032023/21N02815_S279_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02815_S279_L003_R2_001.fastq.gz	1380785.311	1432020.519
s0291	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02816	s0291-21N02816-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02816_S79_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02816_S79_L001_R2_001.fastq.gz	263672.592	275278.617
s0291	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02816	s0291-21N02816-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02816_S79_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02816_S79_L002_R2_001.fastq.gz	261057.831	273173.848
s0291	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02816	s0291-21N02816-Plate3	data/YEWA_redo_Novoseq_01032023/21N02816_S280_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02816_S280_L003_R2_001.fastq.gz	1383080.584	1426464.743
s0292	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02817	s0292-21N02817-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02817_S80_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02817_S80_L001_R2_001.fastq.gz	158754.618	167367.944
s0292	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02817	s0292-21N02817-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02817_S80_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02817_S80_L002_R2_001.fastq.gz	160105.456	169143.178
s0292	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02817	s0292-21N02817-Plate3	data/YEWA_redo_Novoseq_01032023/21N02817_S281_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02817_S281_L003_R2_001.fastq.gz	1403526.815	1466797.263
s0293	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02818	s0293-21N02818-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02818_S81_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02818_S81_L001_R2_001.fastq.gz	130629.665	143801.568
s0293	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02818	s0293-21N02818-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02818_S81_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02818_S81_L002_R2_001.fastq.gz	133129.578	146987.674
s0293	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02818	s0293-21N02818-Plate3	data/YEWA_redo_Novoseq_01032023/21N02818_S282_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02818_S282_L003_R2_001.fastq.gz	1592774.22	1671481.59
s0294	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02819	s0294-21N02819-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02819_S82_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02819_S82_L001_R2_001.fastq.gz	162295.693	169076.157
s0294	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02819	s0294-21N02819-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02819_S82_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02819_S82_L002_R2_001.fastq.gz	161775.074	168708.737
s0295	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02820	s0295-21N02820-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02820_S83_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02820_S83_L001_R2_001.fastq.gz	443670.223	467795.787
s0295	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02820	s0295-21N02820-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02820_S83_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02820_S83_L002_R2_001.fastq.gz	439120.593	464133.444
s0295	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02820	s0295-21N02820-Plate3	data/YEWA_redo_Novoseq_01032023/21N02820_S283_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02820_S283_L003_R2_001.fastq.gz	615675.986	626164.612
s0296	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02821	s0296-21N02821-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02821_S84_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02821_S84_L001_R2_001.fastq.gz	139395.512	148708.366
s0296	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02821	s0296-21N02821-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02821_S84_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02821_S84_L002_R2_001.fastq.gz	139382.488	148957.262
s0296	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02821	s0296-21N02821-Plate3	data/YEWA_redo_Novoseq_01032023/21N02821_S284_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02821_S284_L003_R2_001.fastq.gz	1320203.266	1305152.189
s0297	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02822	s0297-21N02822-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02822_S85_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02822_S85_L001_R2_001.fastq.gz	304872.275	319188.802
s0297	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N02822	s0297-21N02822-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02822_S85_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02822_S85_L002_R2_001.fastq.gz	302298.262	317126.97
s0297	3	Plate3	HJWC3DSX5	ILLUMINA	3	21N02822	s0297-21N02822-Plate3	data/YEWA_redo_Novoseq_01032023/21N02822_S285_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/21N02822_S285_L003_R2_001.fastq.gz	1251698.502	1293732.274
s0298	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N02823	s0298-21N02823-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02823_S86_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N02823_S86_L001_R2_001.fastq.gz	160374.527	165028.816
